Year,Date submitted,Political subdivision,Resident rate,Non-Resident Rate,Code,Code type
2024,12/07/2023,City of La Porte EMS,1000,1200,A0433,CPT
2024,12/07/2023,City of La Porte EMS,20,20,A0425,CPT
2024,12/07/2023,City of La Porte EMS,200,200,A0382,HCPCS
2024,12/07/2023,City of La Porte EMS,250,250,A0998,HCPCS
2024,12/07/2023,City of La Porte EMS,400,400,A0398,HCPCS
2024,12/07/2023,City of La Porte EMS,800,1000,A0428,CPT
2024,12/07/2023,City of La Porte EMS,800,1000,A0429,CPT
2024,12/07/2023,City of La Porte EMS,900,1100,A0426,CPT
2024,12/07/2023,City of La Porte EMS,900,1100,A0427,CPT
2024,12/07/2023,City of Seabrook,125,125,A0422,CPT
2024,12/07/2023,City of Seabrook,1300,1300,A0428,CPT
2024,12/07/2023,City of Seabrook,1300,1300,A0429,CPT
2024,12/07/2023,City of Seabrook,1500,1500,A0426,CPT
2024,12/07/2023,City of Seabrook,1500,1500,A0427,CPT
2024,12/07/2023,City of Seabrook,1800,1800,A0433,CPT
2024,12/07/2023,City of Seabrook,24,24,A0425,CPT
2024,12/07/2023,City of Seabrook,250,250,A0382,CPT
2024,12/07/2023,City of Seabrook,250,250,A0998,CPT
2024,12/07/2023,City of Seabrook,400,400,A0398,CPT
2024,12/07/2023,Denton County ESD no. 1,1100,1300,A0429,CPT
2024,12/07/2023,Denton County ESD no. 1,1300,1500,A0427,CPT
2024,12/07/2023,Denton County ESD no. 1,1400,1600,A0433,CPT
2024,12/07/2023,Denton County ESD no. 1,150,150,A0422,Oxygen
2024,12/07/2023,Denton County ESD no. 1,175,175,AO998,TNT
2024,12/07/2023,Denton County ESD no. 1,24,24,A0425,CPT
2024,12/07/2023,Denton County ESD no. 1,350,350,A0382,BLS
2024,12/07/2023,Denton County ESD no. 1,450,450,AO398,ALS
2024,12/07/2023,Friendswood VFD,0,0,A0424,Extra Ambulance Attendant
2024,12/07/2023,Friendswood VFD,0,0,A0432,CPT
2024,12/07/2023,Friendswood VFD,0,0,A420,Waiting Time
2024,12/07/2023,Friendswood VFD,1200,1200,A0428,CPT
2024,12/07/2023,Friendswood VFD,1200,1200,A0429,CPT
2024,12/07/2023,Friendswood VFD,125,125,A0422,Oxygen
2024,12/07/2023,Friendswood VFD,1300,1300,A0426,CPT
2024,12/07/2023,Friendswood VFD,1500,1500,A0427,CPT
2024,12/07/2023,Friendswood VFD,1500,1500,A0433,CPT
2024,12/07/2023,Friendswood VFD,1883,1883,A0434,CPT
2024,12/07/2023,Friendswood VFD,200,200,A0382,Basic life support disposables
2024,12/07/2023,Friendswood VFD,23,23,A0425,CPT
2024,12/07/2023,Friendswood VFD,250,250,A0998,"Treat, no Transport"
2024,12/07/2023,Friendswood VFD,400,400,A0398,Advanced life support disposables
2024,12/07/2023,Hays County Emergency Services District #8,1400,1400,A0428,CPT
2024,12/07/2023,Hays County Emergency Services District #8,1400,1400,A0429,CPT
2024,12/07/2023,Hays County Emergency Services District #8,150,150,A0422,OX2
2024,12/07/2023,Hays County Emergency Services District #8,1600,1600,A0426,CPT
2024,12/07/2023,Hays County Emergency Services District #8,1600,1600,A0427,CPT
2024,12/07/2023,Hays County Emergency Services District #8,1800,1800,A0433,CPT
2024,12/07/2023,Hays County Emergency Services District #8,2200,2200,A0434,CPT
2024,12/07/2023,Hays County Emergency Services District #8,23,23,A0425,CPT
2024,12/07/2023,Hays County Emergency Services District #8,250,250,A0998,TNT
2024,12/07/2023,Pecan Plantation,1176.2,1176.2,A0428,CPT
2024,12/07/2023,Pecan Plantation,1289,1289,A0429,CPT
2024,12/07/2023,Pecan Plantation,150,150,A0422,Oxygen
2024,12/07/2023,Pecan Plantation,150,150,A0998,"Treatment, No Transport"
2024,12/07/2023,Pecan Plantation,1585.8,1585.8,A0426,CPT
2024,12/07/2023,Pecan Plantation,1798.6,1798.6,A0427,CPT
2024,12/07/2023,Pecan Plantation,200,200,A0382,Basic Life Support Disposables
2024,12/07/2023,Pecan Plantation,2035.8,2035.8,A0433,CPT
2024,12/07/2023,Pecan Plantation,2135.8,2135.8,A0434,CPT
2024,12/07/2023,Pecan Plantation,23,23,A0425,CPT
2024,12/07/2023,Pecan Plantation,400,400,A0398,Advanced Life Support Disposables
2024,12/07/2023,Reeves County Emergency Services District No. 2,0,0,A0420,Waiting time
2024,12/07/2023,Reeves County Emergency Services District No. 2,0,0,A0424,"Extra ambulance attendant, ground"
2024,12/07/2023,Reeves County Emergency Services District No. 2,0,0,A0432,CPT
2024,12/07/2023,Reeves County Emergency Services District No. 2,125,125,A0422,Oxygen
2024,12/07/2023,Reeves County Emergency Services District No. 2,1276.2,1276.2,A0428,CPT
2024,12/07/2023,Reeves County Emergency Services District No. 2,1389,1389,A0429,CPT
2024,12/07/2023,Reeves County Emergency Services District No. 2,150,150,A0998,"Treatment, no transport"
2024,12/07/2023,Reeves County Emergency Services District No. 2,1685.8,1685.8,A0426,CPT
2024,12/07/2023,Reeves County Emergency Services District No. 2,1798.6,1798.6,A0427,CPT
2024,12/07/2023,Reeves County Emergency Services District No. 2,1885.8,1885.8,A0433,CPT
2024,12/07/2023,Reeves County Emergency Services District No. 2,2035.8,2035.8,A0434,CPT
2024,12/07/2023,Reeves County Emergency Services District No. 2,23,23,A0425,CPT
2024,12/07/2023,Reeves County Emergency Services District No. 2,250,250,A0382,Basic life support disposables
2024,12/07/2023,Reeves County Emergency Services District No. 2,350,350,A0398,Advance life support disposables
2024,12/07/2023,Southlake DPS,15,15,A0425,CPT
2024,12/07/2023,Southlake DPS,855,855,A0426,CPT
2024,12/07/2023,Southlake DPS,855,855,A0427,CPT
2024,12/07/2023,Southlake DPS,855,855,A0428,CPT
2024,12/07/2023,Southlake DPS,855,855,A0429,CPT
2024,12/07/2023,Southlake DPS,855,855,A0433,CPT
2024,12/07/2023,Southlake DPS,855,855,A0434,CPT
2024,12/07/2023,Town of Trophy Club,125,125,A0422,Oxygen
2024,12/07/2023,Town of Trophy Club,1300,1300,A0428,CPT
2024,12/07/2023,Town of Trophy Club,1300,1300,A0429,CPT
2024,12/07/2023,Town of Trophy Club,150,150,A0998,TXnoTXP
2024,12/07/2023,Town of Trophy Club,1700,1700,A0426,CPT
2024,12/07/2023,Town of Trophy Club,1700,1700,A0427,CPT
2024,12/07/2023,Town of Trophy Club,1750,1750,A0433,CPT
2024,12/07/2023,Town of Trophy Club,1800,1800,A0434,CPT
2024,12/07/2023,Town of Trophy Club,23,23,A0425,CPT
2024,12/07/2023,Town of Trophy Club,250,250,A0382,ALS Disp
2024,12/07/2023,Town of Trophy Club,350,350,A0398,SCT
2024,12/07/2023,Walker County EMS,1200,1200,A0428,CPT
2024,12/07/2023,Walker County EMS,1200,1200,A0429,CPT
2024,12/07/2023,Walker County EMS,125,125,A0422,CPT
2024,12/07/2023,Walker County EMS,1500,1500,A0426,CPT
2024,12/07/2023,Walker County EMS,1500,1500,A0427,CPT
2024,12/07/2023,Walker County EMS,1700,1700,A0433,CPT
2024,12/07/2023,Walker County EMS,1850,1850,A0434,CPT
2024,12/07/2023,Walker County EMS,23,23,A0425,CPT
2024,12/07/2023,Walker County EMS,350,350,A0382,CPT
2024,12/07/2023,Walker County EMS,450,450,A0398,CPT
2024,12/08/2023,Blanco County ESD 2,119,119,A0384,HCPCS
2024,12/08/2023,Blanco County ESD 2,130,130,A0382,HCPCS
2024,12/08/2023,Blanco County ESD 2,1353,1353,A0427,CPT
2024,12/08/2023,Blanco County ESD 2,145.95,145.95,A0422,HCPCS
2024,12/08/2023,Blanco County ESD 2,150,150,A0396,HCPCS
2024,12/08/2023,Blanco County ESD 2,1676,1676,A0433,CPT
2024,12/08/2023,Blanco County ESD 2,178.65,178.65,A0999,HCPCS
2024,12/08/2023,Blanco County ESD 2,195.5,195.5,93000,CPT
2024,12/08/2023,Blanco County ESD 2,22.89,22.89,A0425,CPT
2024,12/08/2023,Blanco County ESD 2,230,230,A0392,HCPCS
2024,12/08/2023,Blanco County ESD 2,2423.32,2423.32,A0434,CPT
2024,12/08/2023,Blanco County ESD 2,306.65,306.65,A0394,HCPCS
2024,12/08/2023,Blanco County ESD 2,410.8,410.8,A0398,HCPCS
2024,12/08/2023,Blanco County ESD 2,645,645,A0428,CPT
2024,12/08/2023,Blanco County ESD 2,939,939,A0429,CPT
2024,12/08/2023,Blanco County ESD 2,950,950,A0426,CPT
2024,12/08/2023,City of Corsicana,100,100,A0422,HCPCS
2024,12/08/2023,City of Corsicana,1100,1100,A0428,CPT
2024,12/08/2023,City of Corsicana,1200,1200,A0429,CPT
2024,12/08/2023,City of Corsicana,1300,1300,A0426,CPT
2024,12/08/2023,City of Corsicana,1400,1400,A0427,CPT
2024,12/08/2023,City of Corsicana,1600,1600,A0433,CPT
2024,12/08/2023,City of Corsicana,1800,1800,A0434,CPT
2024,12/08/2023,City of Corsicana,24,24,A0425,CPT
2024,12/08/2023,City of Corsicana,250,250,A0382,HCPCS
2024,12/08/2023,City of Corsicana,270,270,A0998,HCPCS
2024,12/08/2023,City of Corsicana,300,300,A0398,HCPCS
2024,12/08/2023,City of Lancaster,100,100,A0424,HCPCS
2024,12/08/2023,City of Lancaster,1400,1400,A0429,CPT
2024,12/08/2023,City of Lancaster,150,150,A0422,HCPCS
2024,12/08/2023,City of Lancaster,1600,1600,A0427,CPT
2024,12/08/2023,City of Lancaster,175,175,A0998,HCPCS
2024,12/08/2023,City of Lancaster,1800,1800,A0433,CPT
2024,12/08/2023,City of Lancaster,24,24,A0425,CPT
2024,12/08/2023,City of Lancaster,350,350,A0382,HCPCS
2024,12/08/2023,City of Lancaster,450,450,A0398,HCPCS
2024,12/08/2023,Justin Community Volunteer Fire Department,1400,1400,A0428,CPT
2024,12/08/2023,Justin Community Volunteer Fire Department,1400,1400,A0429,CPT
2024,12/08/2023,Justin Community Volunteer Fire Department,150,150,A0422,O 2
2024,12/08/2023,Justin Community Volunteer Fire Department,1600,1600,A0426,CPT
2024,12/08/2023,Justin Community Volunteer Fire Department,1600,1600,A0427,CPT
2024,12/08/2023,Justin Community Volunteer Fire Department,175,175,A0998,TNT
2024,12/08/2023,Justin Community Volunteer Fire Department,1800,1800,A0433,CPT
2024,12/08/2023,Justin Community Volunteer Fire Department,2000,2000,A0434,CPT
2024,12/08/2023,Justin Community Volunteer Fire Department,24,24,A0425,CPT
2024,12/08/2023,Justin Community Volunteer Fire Department,360,360,A0382,BLS Disp
2024,12/08/2023,Justin Community Volunteer Fire Department,475,475,A0398,ALS Disp
2024,12/08/2023,North Blanco County,1009,1009,A0426,CPT
2024,12/08/2023,North Blanco County,125,125,A0422,HCPCS
2024,12/08/2023,North Blanco County,130,130,A0382,HCPCS
2024,12/08/2023,North Blanco County,1353,1353,A0427,CPT
2024,12/08/2023,North Blanco County,150,150,A0384,HCPCS
2024,12/08/2023,North Blanco County,1676,1676,A0433,CPT
2024,12/08/2023,North Blanco County,180.25,180.25,93000,CPT
2024,12/08/2023,North Blanco County,22.89,22.89,A0425,CPT
2024,12/08/2023,North Blanco County,2423.32,2423.32,A0434,CPT
2024,12/08/2023,North Blanco County,265.9,265.9,A0398,HCPCS
2024,12/08/2023,North Blanco County,266.8,266.8,A0394,HCPCS
2024,12/08/2023,North Blanco County,316.95,316.95,A0396,HCPCS
2024,12/08/2023,North Blanco County,352.65,352.65,A0999,HCPCS
2024,12/08/2023,North Blanco County,369,369,A0392,HCPCS
2024,12/08/2023,North Blanco County,712,712,A0428,CPT
2024,12/08/2023,North Blanco County,939,939,A0429,CPT
2024,12/08/2023,Teague Hospital Authority,125,125,A0422,CPT
2024,12/08/2023,Teague Hospital Authority,1600,1600,A0428,CPT
2024,12/08/2023,Teague Hospital Authority,1600,1600,A0429,CPT
2024,12/08/2023,Teague Hospital Authority,1700,1700,A0426,CPT
2024,12/08/2023,Teague Hospital Authority,1700,1700,A0427,CPT
2024,12/08/2023,Teague Hospital Authority,1800,1800,A0433,CPT
2024,12/08/2023,Teague Hospital Authority,24,24,A0425,CPT
2024,12/08/2023,Teague Hospital Authority,250,250,A0382,CPT
2024,12/08/2023,Teague Hospital Authority,350,350,A0398,CPT
2024,12/11/2023,City of Earth EMS,0.22,0.22,J0461,CPT
2024,12/11/2023,City of Earth EMS,0.25,0.25,J1100,CPT
2024,12/11/2023,City of Earth EMS,0.45,0.45,J7612,CPT
2024,12/11/2023,City of Earth EMS,0.55,0.55,J3475,CPT
2024,12/11/2023,City of Earth EMS,0.8,0.8,J2001,CPT
2024,12/11/2023,City of Earth EMS,1.5,1.5,J0282,CPT
2024,12/11/2023,City of Earth EMS,10.9,10.9,J7050,CPT
2024,12/11/2023,City of Earth EMS,100,100,A0396,CPT
2024,12/11/2023,City of Earth EMS,1100,1100,A0433,CPT
2024,12/11/2023,City of Earth EMS,1100,1100,A0434,CPT
2024,12/11/2023,City of Earth EMS,12.5,12.5,J7060,CPT
2024,12/11/2023,City of Earth EMS,15,15,J7040,CPT
2024,12/11/2023,City of Earth EMS,15.5,15.5,j0610,cpt
2024,12/11/2023,City of Earth EMS,16,16,A0425,CPT
2024,12/11/2023,City of Earth EMS,175,175,A0999,CPT
2024,12/11/2023,City of Earth EMS,18.45,18.45,J3360,CPT
2024,12/11/2023,City of Earth EMS,2.5,2.5,J1741,CPT
2024,12/11/2023,City of Earth EMS,2.75,2.75,J2405,CPT
2024,12/11/2023,City of Earth EMS,20,20,A0398,CPT
2024,12/11/2023,City of Earth EMS,22,22,J7120,CPT
2024,12/11/2023,City of Earth EMS,3,3,J0171,CPT
2024,12/11/2023,City of Earth EMS,3.5,3.5,J2250,CPT
2024,12/11/2023,City of Earth EMS,35,35,A0394,CPT
2024,12/11/2023,City of Earth EMS,360,360,J1610,CPT
2024,12/11/2023,City of Earth EMS,4.23,4.23,J0153,CPT
2024,12/11/2023,City of Earth EMS,4.7,4.7,J1265,CPT
2024,12/11/2023,City of Earth EMS,40,40,J3490,CPT
2024,12/11/2023,City of Earth EMS,450,450,A0426,CPT
2024,12/11/2023,City of Earth EMS,5,5,J1200,CPT
2024,12/11/2023,City of Earth EMS,5,5,J7620,CPT
2024,12/11/2023,City of Earth EMS,5.5,5.5,J2270,CPT
2024,12/11/2023,City of Earth EMS,5.5,5.5,J3010,CPT
2024,12/11/2023,City of Earth EMS,50,50,A0382,CPT
2024,12/11/2023,City of Earth EMS,500,500,A0428,CPT
2024,12/11/2023,City of Earth EMS,55,55,A0422,CPT
2024,12/11/2023,City of Earth EMS,6.5,6.5,J7699,CPT
2024,12/11/2023,City of Earth EMS,650,650,A0429,CPT
2024,12/11/2023,City of Earth EMS,70,70,A0392,CPT
2024,12/11/2023,City of Earth EMS,75,75,A0424,CPT
2024,12/11/2023,City of Earth EMS,750,750,A0427,CPT
2024,12/11/2023,City of Earth EMS,78,78,j2310,CPT
2024,12/11/2023,City of Earth EMS,8.3,8.3,j2060,cpt
2024,12/11/2023,City of Earth EMS,85,85,J7030,CPT
2024,12/11/2023,City of Gruver Gruver Volunteer EMS,1150,1150,A0433,CPT
2024,12/11/2023,City of Gruver Gruver Volunteer EMS,1162,1162,A0434,CPT
2024,12/11/2023,City of Gruver Gruver Volunteer EMS,125,125,AO422,Oxygen
2024,12/11/2023,City of Gruver Gruver Volunteer EMS,16,16,A0425,CPT
2024,12/11/2023,City of Gruver Gruver Volunteer EMS,175,175,AO998,TNT
2024,12/11/2023,City of Gruver Gruver Volunteer EMS,250,250,AO382,Basic life support dispsables
2024,12/11/2023,City of Gruver Gruver Volunteer EMS,350,350,AO398,Adavance life support disposables
2024,12/11/2023,City of Gruver Gruver Volunteer EMS,550,550,A0428,CPT
2024,12/11/2023,City of Gruver Gruver Volunteer EMS,650,650,A0426,CPT
2024,12/11/2023,City of Gruver Gruver Volunteer EMS,900,900,A0429,CPT
2024,12/11/2023,City of Gruver Gruver Volunteer EMS,990,990,A0427,CPT
2024,12/11/2023,"Colorado County, Texas",1400,1400,A0428,CPT
2024,12/11/2023,"Colorado County, Texas",1400,1400,A0429,CPT
2024,12/11/2023,"Colorado County, Texas",1600,1600,A0426,CPT
2024,12/11/2023,"Colorado County, Texas",1600,1600,A0427,CPT
2024,12/11/2023,"Colorado County, Texas",1800,1800,A0433,CPT
2024,12/11/2023,"Colorado County, Texas",2200,2200,A0434,CPT
2024,12/11/2023,"Colorado County, Texas",24,24,A0425,CPT
2024,12/11/2023,Hardeman County EMS,1000,1000,A0426,CPT
2024,12/11/2023,Hardeman County EMS,1100,1100,A0429,CPT
2024,12/11/2023,Hardeman County EMS,1200,1200,A0427,CPT
2024,12/11/2023,Hardeman County EMS,1300,1300,A0433,CPT
2024,12/11/2023,Hardeman County EMS,150,150,A0422,OXYGEN
2024,12/11/2023,Hardeman County EMS,1550,1550,A0434,CPT
2024,12/11/2023,Hardeman County EMS,24,24,A0425,CPT
2024,12/11/2023,Hardeman County EMS,325,325,A0382,BASIC LIFE SUPPORT DISPOSABLES
2024,12/11/2023,Hardeman County EMS,425,425,A0398,ADVANCED LIFE SUPPORT DISPOSABLES
2024,12/11/2023,Hardeman County EMS,950,950,A0428,CPT
2024,12/11/2023,"Lavaca County, Texas",1400,1400,A0428,CPT
2024,12/11/2023,"Lavaca County, Texas",1400,1400,A0429,CPT
2024,12/11/2023,"Lavaca County, Texas",1600,1600,A0426,CPT
2024,12/11/2023,"Lavaca County, Texas",1600,1600,A0427,CPT
2024,12/11/2023,"Lavaca County, Texas",1800,1800,A0433,CPT
2024,12/11/2023,"Lavaca County, Texas",2200,2200,A0434,CPT
2024,12/11/2023,"Lavaca County, Texas",24,24,A0425,CPT
2024,12/11/2023,Rendon Fire Department,1400,1400,A0428,CPT
2024,12/11/2023,Rendon Fire Department,1400,1400,A0429,CPT
2024,12/11/2023,Rendon Fire Department,150,150,A0422,Oxygen
2024,12/11/2023,Rendon Fire Department,1600,1600,A0426,CPT
2024,12/11/2023,Rendon Fire Department,175,175,A0998,"Treatment, no transport"
2024,12/11/2023,Rendon Fire Department,1800,1800,A0427,CPT
2024,12/11/2023,Rendon Fire Department,1800,1800,A0433,CPT
2024,12/11/2023,Rendon Fire Department,200,200,A0382,Basic Life Support Disposables
2024,12/11/2023,Rendon Fire Department,24,24,A0425,CPT
2024,12/11/2023,Rendon Fire Department,400,400,A0398,Adanced Life Support Disposables
2024,12/11/2023,Town of Pantego Fire Department,119,119,A0422,Oxygen
2024,12/11/2023,Town of Pantego Fire Department,1352.25,1352.25,A0427,CPT
2024,12/11/2023,Town of Pantego Fire Department,1700.5,1700.5,A0433,CPT
2024,12/11/2023,Town of Pantego Fire Department,175,175,A0998,TNT
2024,12/11/2023,Town of Pantego Fire Department,24,24,A0425,CPT
2024,12/11/2023,Town of Pantego Fire Department,310,310,A0398,ALS Disp
2024,12/11/2023,Town of Pantego Fire Department,52,52,A0382,BLS Disp
2024,12/11/2023,Town of Pantego Fire Department,881,881,A0429,CPT
2024,12/12/2023,Bonham Fire Department,1400,1400,A0428,CPT
2024,12/12/2023,Bonham Fire Department,1400,1400,A0429,CPT
2024,12/12/2023,Bonham Fire Department,150,150,A0422,Oxygen
2024,12/12/2023,Bonham Fire Department,1600,1600,A0426,CPT
2024,12/12/2023,Bonham Fire Department,1600,1600,A0427,CPT
2024,12/12/2023,Bonham Fire Department,175,175,A0998,"Treatment, no transport"
2024,12/12/2023,Bonham Fire Department,1800,1800,A0433,CPT
2024,12/12/2023,Bonham Fire Department,2000,2000,A0434,CPT
2024,12/12/2023,Bonham Fire Department,24,24,A0425,CPT
2024,12/12/2023,Bonham Fire Department,350,350,A0382,Basic life support disposables
2024,12/12/2023,Bonham Fire Department,450,450,A0398,Advanced life support disposables
2024,12/12/2023,Brown County,127.58,127.58,J2250,HCPCS
2024,12/12/2023,Brown County,1347.21,1347.21,AO225,HCPCS
2024,12/12/2023,Brown County,1612.86,1612.86,A0428,CPT
2024,12/12/2023,Brown County,1710.62,1710.62,A0429,CPT
2024,12/12/2023,Brown County,1955,1955,A0426,CPT
2024,12/12/2023,Brown County,1971.26,1971.26,A0427,CPT
2024,12/12/2023,Brown County,2280.8,2280.8,A0433,CPT
2024,12/12/2023,Brown County,2606.64,2606.64,A0434,CPT
2024,12/12/2023,Brown County,267.3,267.3,J0153,HCPCS
2024,12/12/2023,Brown County,311.35,311.35,A0398,HCPCS
2024,12/12/2023,Brown County,311.35,311.35,AO392,HCPCS
2024,12/12/2023,Brown County,311.35,311.35,AO396,HCPCS
2024,12/12/2023,Brown County,311.35,311.35,AO999,HCPCS
2024,12/12/2023,Brown County,311.35,311.35,J0282,HCPCS
2024,12/12/2023,Brown County,350.82,350.82,J3490,HCPCS
2024,12/12/2023,Brown County,382.74,382.74,J2930,HCPCS
2024,12/12/2023,Brown County,388.82,388.82,J1610,HCPCS
2024,12/12/2023,Brown County,46.44,46.44,A0425,CPT
2024,12/12/2023,Brown County,531.99,531.99,AO424,HCPCS
2024,12/12/2023,City of Dalhart,1022.72,1022.72,A0428,CPT
2024,12/12/2023,City of Dalhart,117.58,117.58,J2250,"Injection, Midazolam Hydrochloride, Per 1 MG"
2024,12/12/2023,City of Dalhart,1241.67,1241.67,A0225,"Neonatal Transport, Base Rate, Emergency Transport"
2024,12/12/2023,City of Dalhart,135.78,135.78,J2930,"Injection, Methylprednisolone Succinate, up to 125 MG"
2024,12/12/2023,City of Dalhart,1534.06,1534.06,A0426,CPT
2024,12/12/2023,City of Dalhart,1534.06,1534.06,A0427,CPT
2024,12/12/2023,City of Dalhart,1534.06,1534.06,A0429,CPT
2024,12/12/2023,City of Dalhart,1534.06,1534.06,A0433,CPT
2024,12/12/2023,City of Dalhart,18.35,18.35,A0425,CPT
2024,12/12/2023,City of Dalhart,2.22,2.22,A0382,BLS Routine Disposable Supplies
2024,12/12/2023,City of Dalhart,2001.3,2001.3,A0434,CPT
2024,12/12/2023,City of Dalhart,246.36,246.36,J0153,"Injection, Adenosine, 1 MG"
2024,12/12/2023,City of Dalhart,286.95,286.95,A0392,"ALS Specialized Service Disposable Supplies, Defibrillation"
2024,12/12/2023,City of Dalhart,286.95,286.95,A0396,ALS Specialized Service Disposable Supplies
2024,12/12/2023,City of Dalhart,286.95,286.95,A0398,ALS Routine Disposable Supplies
2024,12/12/2023,City of Dalhart,286.95,286.95,A0999,Unlisted Ambulance Service
2024,12/12/2023,City of Dalhart,286.95,286.95,J0282,"Injection, Amiodarone Hydrochloride, 30 MG"
2024,12/12/2023,City of Dalhart,352.75,352.75,J3490,"Unclassified Drugs, Administered by Injection"
2024,12/12/2023,City of Dalhart,358.35,358.35,J1610,"Injection, Glucagon Hydrochloride, Per 1 MG"
2024,12/12/2023,City of Dalhart,436.95,436.95,A0998,"Ambulance Response and Treatment, No Transport"
2024,12/12/2023,City of Dalhart,490.32,490.32,A0424,Extra Ambulance Attendant
2024,12/12/2023,City of Dalhart,52.84,52.84,A0422,"Oxygen and Oxygen Supplies, Life Sustaining"
2024,12/12/2023,City of Euless,1130,1130,A0429,CPT
2024,12/12/2023,City of Euless,1775,1775,A0427,CPT
2024,12/12/2023,City of Euless,2600,2600,A0433,CPT
2024,12/12/2023,City of Hutchins,1400,1400,A0429,CPT
2024,12/12/2023,City of Hutchins,150,150,A0422,HCPCS
2024,12/12/2023,City of Hutchins,1600,1600,A0427,CPT
2024,12/12/2023,City of Hutchins,175,175,A0998,HCPCS
2024,12/12/2023,City of Hutchins,1800,1800,A0433,CPT
2024,12/12/2023,City of Hutchins,24,24,A0425,CPT
2024,12/12/2023,City of Hutchins,300,300,A0382,HCPCS
2024,12/12/2023,City of Hutchins,400,400,A0398,HCPCS
2024,12/12/2023,City of Keller,1750,1750,A0426,CPT
2024,12/12/2023,City of Keller,1750,1750,A0427,CPT
2024,12/12/2023,City of Keller,1750,1750,A0428,CPT
2024,12/12/2023,City of Keller,1750,1750,A0429,CPT
2024,12/12/2023,City of Keller,1750,1750,A0433,CPT
2024,12/12/2023,City of Keller,1750,1750,A0434,CPT
2024,12/12/2023,City of Keller,200,200,A0998,TNT
2024,12/12/2023,City of Keller,24,24,A0425,CPT
2024,12/12/2023,City of Kerrville,1092.98,1092.98,A0427,CPT
2024,12/12/2023,City of Kerrville,1633.1,1633.1,A0433,CPT
2024,12/12/2023,City of Kerrville,1930.01,1930.01,A0434,CPT
2024,12/12/2023,City of Kerrville,195,195,A0998,HCPCS
2024,12/12/2023,City of Kerrville,29.7,29.7,A0425,CPT
2024,12/12/2023,City of Kerrville,593.84,593.84,A0428,CPT
2024,12/12/2023,City of Kerrville,712.62,712.62,A0426,CPT
